sample_id,property_organic_content
test_02152,28.052259849167193
test_02153,39.20311395999461
test_02154,49.41875540320252
test_02155,29.43659815563451
test_02156,56.03517979706036
test_02157,9.123043775123906
test_02158,23.80386169656318
test_02159,15.224426131526817
test_02160,15.663384859242617
test_02161,41.259878316105706
test_02162,13.414912198310594
test_02163,28.16629383978874
test_02164,23.45010655550842
test_02165,48.522316063521856
test_02166,15.835072455492163
test_02167,11.436342461161455
test_02168,19.35970118157026
test_02169,16.66937105426714
test_02170,25.95234843496463
test_02171,34.78124945668949
test_02172,56.50715861097185
test_02173,79.5318513994379
test_02174,46.97843181118949
test_02175,33.0885551437057
test_02176,55.803175201226395
test_02177,46.440088852946886
test_02178,32.17282431433338
test_02179,55.062399279837074
test_02180,38.0837879126997
test_02181,14.667501507813686
test_02182,83.00713432329948
test_02183,18.671591559960838
test_02184,17.89476467780778
test_02185,35.489743232821695
test_02186,18.811470485428156
test_02187,26.879756293196447
test_02188,43.76204333180008
test_02189,31.598750521104385
test_02190,28.280705289460673
test_02191,26.323770083585266
test_02192,30.584671767986823
test_02193,20.80978504539675
test_02194,17.625490798264426
test_02195,47.584295352174266
test_02196,16.99041167113324
test_02197,22.300062892581604
test_02198,14.05099435265105
test_02199,37.10695416534037
test_02200,23.380501335691967
test_02201,22.073502657118393
test_02202,24.723151247949836
test_02203,59.01770888298883
test_02204,16.492527508262203
test_02205,13.449364742861993
test_02206,29.698937818757894
test_02207,26.866073104792214
test_02208,11.92837202126032
test_02209,17.949967544008224
test_02210,43.826631029417555
test_02211,22.392586104042202
test_02212,24.95861586062839
test_02213,34.888295624487185
test_02214,36.16832206427441
test_02215,44.36728971773047
test_02216,18.691087007417142
test_02217,83.02750933027104
test_02218,59.8662465769802
test_02219,12.91229418306508
test_02220,19.603942771063547
test_02221,46.4182392585799
test_02222,24.92195486043007
test_02223,139.8784984166629
test_02224,22.206341285940635
test_02225,47.816846181842045
test_02226,16.56184423887311
test_02227,14.408080973362786
test_02228,50.43512159814551
test_02229,27.73661176019649
test_02230,36.63432586401687
test_02231,23.12715768887668
test_02232,86.84929548235722
test_02233,65.77157374734297
test_02234,24.269229843850248
test_02235,21.888409522502958
test_02236,20.83134194095734
test_02237,23.843661260906703
test_02238,33.69799131557287
test_02239,25.091317577073017
test_02240,15.226960178184942
test_02241,53.75942251479188
test_02242,18.819364297007827
test_02243,17.25740796808512
test_02244,52.58824529088763
test_02245,43.88100882649854
test_02246,20.38871964480979
test_02247,53.64002275785977
test_02248,79.80205528194583
test_02249,22.989179836816575
test_02250,23.827857861439185
test_02251,18.7030998983606
test_02252,23.15717234573206
test_02253,47.812347025615544
test_02254,27.378043787719434
test_02255,38.342578476148034
test_02256,19.873190056961935
test_02257,21.426229805401547
test_02258,20.7706287357359
test_02259,31.068312176690775
test_02260,27.810183913292263
test_02261,41.63932003820789
test_02262,19.021053294090876
test_02263,81.7875912498986
test_02264,78.49675373356908
test_02265,26.218255656072948
test_02266,48.63455658974071
test_02267,47.0348557477144
test_02268,26.360942293308547
test_02269,59.52717929686763
test_02270,18.408411994157618
test_02271,36.762886914021955
test_02272,84.35652381683997
test_02273,44.43431788650848
test_02274,47.53952230595756
test_02275,17.99194827198557
test_02276,31.328810050334102
test_02277,101.6291656393716
test_02278,40.89804600259312
test_02279,25.157412578611222
test_02280,59.35040848594851
test_02281,23.039608280219
test_02282,18.335307908912146
test_02283,37.24272236428795
test_02284,32.84691948244543
test_02285,15.300702986977047
test_02286,12.43645239119775
test_02287,81.13293206560982
test_02288,22.032806883410853
test_02289,36.52298282729341
test_02290,42.98609146592628
test_02291,12.968625992636163
test_02292,90.48447619873707
test_02293,21.151224802294184
test_02294,14.555524039611806
test_02295,23.794198524874414
test_02296,24.879228155192212
test_02297,15.287715300159496
test_02298,13.62779139053049
test_02299,18.315845532191922
test_02300,27.43682453590613
test_02301,14.088131261827716
test_02302,18.645831211512466
test_02303,20.73531548497574
test_02304,13.696588770239575
test_02305,37.52520838413361
test_02306,21.014091509547807
test_02307,17.89167022746767
test_02308,16.104154636307012
test_02309,27.239211767246076
test_02310,20.888007881450278
test_02311,59.86269317369799
test_02312,36.605685325474724
test_02313,21.21315007286152
test_02314,53.45992479267907
test_02315,46.865243937497446
test_02316,90.48474210147779
test_02317,38.22338871093467
test_02318,43.345437388828785
test_02319,7.787480333855797
test_02320,58.151286776600955
test_02321,44.00440086371934
test_02322,19.444269042882283
test_02323,16.864257874018584
test_02324,76.2242443999562
test_02325,25.708987540088366
test_02326,20.523594229315865
test_02327,28.34074836274602
test_02328,26.47387466139984
test_02329,15.484795982790848
test_02330,39.94112791964521
test_02331,37.47243753735251
test_02332,55.109425198167614
test_02333,19.43608068222522
test_02334,51.35148736765312
test_02335,19.857668557273694
test_02336,18.682893516398856
test_02337,34.796665221744114
test_02338,34.5107156096115
test_02339,26.697101329725275
test_02340,29.534823311767934
test_02341,14.239314465389537
test_02342,52.93753135639022
test_02343,26.195484828373814
test_02344,38.72315803358289
test_02345,26.902418822316566
test_02346,38.4821458465041
test_02347,55.02859883804384
test_02348,34.0532068696799
test_02349,37.16302925717573
test_02350,18.62356286294775
test_02351,54.907911463698134
test_02352,31.91681595494386
test_02353,21.123926569095513
test_02354,25.482907311619343
test_02355,18.822182229541635
test_02356,19.860032149318048
test_02357,22.263197906098693
test_02358,26.1387177914711
test_02359,29.123936956172077
test_02360,22.826256368680262
test_02361,46.32566087121804
test_02362,60.55670689042014
test_02363,31.389905382405807
test_02364,13.7578301670819
test_02365,28.723750870002533
test_02366,26.900278588284145
test_02367,79.30361258516943
test_02368,30.441888371319113
test_02369,21.239718776498087
test_02370,19.44109378561822
test_02371,20.909497876607976
test_02372,26.230888588835267
test_02373,20.87482698656433
test_02374,18.51623105151838
test_02375,19.72663115267829
test_02376,13.475759979734391
test_02377,21.424604354538168
test_02378,25.033320863182507
test_02379,18.241291164459952
test_02380,15.553051920890315
test_02381,36.240925207314326
test_02382,27.465758416895632
test_02383,19.58281241107567
test_02384,27.244987355008128
test_02385,110.17064516775982
test_02386,30.756269109678737
test_02387,20.475553249950057
test_02388,22.79117624105998
test_02389,117.6105028174242
test_02390,37.08382109912664
test_02391,50.35374956978403
test_02392,28.025285762979518
test_02393,43.445503251542256
test_02394,13.566411534311817
test_02395,34.925896402343916
test_02396,29.04777563628874
test_02397,41.23857152745727
test_02398,48.165763124631766
test_02399,19.843934792177063
test_02400,31.346527469688738
test_02401,24.010466120413167
test_02402,32.7751557886135
test_02403,31.382805577345398
test_02404,27.40677864263015
test_02405,84.69098326940474
test_02406,25.968293612003027
test_02407,23.36654345760351
test_02408,19.08333992900851
test_02409,49.149899975694524
test_02410,28.089812422137573
test_02411,28.22345971000656
test_02412,49.627968672510384
test_02413,36.29260314071402
test_02414,86.53289211723654
test_02415,20.097209152543513
test_02416,15.818128151997598
test_02417,44.618088912751475
test_02418,10.127369647487935
test_02419,35.069598879870384
test_02420,17.96375648183373
test_02421,85.78463502229911
test_02422,31.840775426287262
test_02423,18.622403343044553
test_02424,26.461647628001952
test_02425,47.820059484118275
test_02426,14.60645230359828
test_02427,48.56792170113756
test_02428,32.972904176676984
test_02429,27.415341837186524
test_02430,19.067687681656984
test_02431,25.515900456142237
test_02432,22.192031681895134
test_02433,11.751034069778045
test_02434,26.702737255462957
test_02435,58.203969886062836
test_02436,28.63728330950038
test_02437,56.31322911129166
test_02438,15.822128850119942
test_02439,19.92593865231562
test_02440,26.11472218774523
test_02441,26.918162948147216
test_02442,24.096393278643795
test_02443,20.645656511292692
test_02444,28.28255556994108
test_02445,63.56476238891325
test_02446,30.00763015446683
test_02447,15.686150386694038
test_02448,42.19339966223713
test_02449,81.90648374516707
test_02450,20.493602742281258
test_02451,27.58395038850327
test_02452,37.59620508809564
test_02453,17.29466521427809
test_02454,32.844052710688665
test_02455,23.303897881420713
test_02456,14.70300560810638
test_02457,141.28610992833327
test_02458,18.586878319042835
test_02459,21.69749620209322
test_02460,25.468744472878463
test_02461,28.095883424806026
test_02462,27.23814784689889
test_02463,13.864144230470254
test_02464,14.679789047159186
test_02465,40.176528957266314
test_02466,19.65914402907534
test_02467,28.255136071065134
test_02468,22.63357457496838
test_02469,27.139842556181502
test_02470,24.661673431474856
test_02471,21.15542019031232
test_02472,20.040595515274592
test_02473,25.225736280765773
test_02474,19.67897974780245
test_02475,60.08093843072639
test_02476,31.477838780157214
test_02477,40.1244957094291
test_02478,9.725693739962805
test_02479,34.21183598490855
test_02480,24.658415631441216
test_02481,17.85432663094745
test_02482,26.308343614053065
test_02483,15.388422654229938
test_02484,22.84238774901484
test_02485,100.95672709610369
test_02486,42.46019297677584
test_02487,32.54347303683271
test_02488,21.410528558650007
test_02489,17.00411040256275
test_02490,23.91060796557186
test_02491,44.83020658845131
test_02492,23.65313649405951
test_02493,20.768942936190342
test_02494,22.664800690498232
test_02495,44.89469611333351
test_02496,22.57637755370551
test_02497,14.881916717571624
test_02498,25.09297678663492
test_02499,31.70687373067249
test_02500,16.266505567217088
test_02501,47.825535844498354
test_02502,13.911232405629596
test_02503,15.766147272499893
test_02504,26.816436914406456
test_02505,25.118716605439577
test_02506,38.23191568288648
test_02507,25.78784922521614
test_02508,18.26312387246795
test_02509,13.744779144825714
test_02510,17.371374585478552
test_02511,80.27363739413734
test_02512,14.266992912699044
test_02513,39.62054181955038
test_02514,97.81067654219703
test_02515,42.64325911760129
test_02516,21.245446253000974
test_02517,17.516284375134454
test_02518,59.43013024340761
test_02519,33.52327675519396
test_02520,90.0276351980886
test_02521,15.39078827111002
test_02522,33.67527100444227
test_02523,18.888815122543967
test_02524,14.793778009085864
test_02525,91.54780322883137
test_02526,25.937240836711872
test_02527,34.2762430612667
test_02528,54.070181188953974
test_02529,21.963136411286555
test_02530,29.69263131656759
test_02531,23.239246036169973
test_02532,41.31317550606533
test_02533,57.05129422888062
test_02534,15.195869162442326
test_02535,14.171273975033753
test_02536,42.94050962987279
test_02537,36.800916747927396
test_02538,12.111716530420187
test_02539,33.292090252624874
test_02540,25.610632930397173
test_02541,9.072559346302949
test_02542,31.196694109266893
test_02543,28.085636979980222
test_02544,65.54069336041505
test_02545,28.814458298965878
test_02546,18.51967386024621
test_02547,37.69935923550469
test_02548,38.84214445261802
test_02549,13.86808529037576
test_02550,16.329553285406725
test_02551,36.100206937522294
test_02552,15.39639871979793
test_02553,25.082488888577217
test_02554,30.987404746279765
test_02555,48.603539770079216
test_02556,23.107792650278544
test_02557,31.67551876254359
test_02558,12.368323995546202
test_02559,14.315466204827425
test_02560,50.0556004991233
test_02561,23.248262905422223
test_02562,14.517926322524065
test_02563,9.089544810411368
test_02564,20.565891696262124
test_02565,21.20170305254239
test_02566,21.35393655841166
test_02567,6.938224956530151
test_02568,21.208194546866498
test_02569,30.498047174216502
test_02570,12.842770572693809
test_02571,36.79244730456063
test_02572,6.193118566638719
test_02573,19.2597076983265
test_02574,19.618652325905288
test_02575,17.853629533046664
test_02576,17.353239864911263
test_02577,40.745311318641896
test_02578,14.99912831095909
test_02579,20.72984532900926
test_02580,31.89615878565732
test_02581,28.227120289328525
test_02582,20.787342579746838
test_02583,19.776667707488116
test_02584,94.23060688632867
test_02585,18.210876063466877
test_02586,46.51830890036899
test_02587,84.27665134283185
test_02588,20.311362419378487
test_02589,29.923608042568343
test_02590,30.224394748750903
test_02591,16.25433790514873
test_02592,26.210743604559354
test_02593,15.955067997224791
test_02594,40.35272358986696
test_02595,63.80669289700821
test_02596,16.995379532976436
test_02597,60.64031803350493
test_02598,16.85579094975532
test_02599,39.563234766284396
test_02600,18.328845152371713
test_02601,33.198294505664265
test_02602,29.95744833951249
test_02603,36.69339563828181
test_02604,23.0541501556188
test_02605,16.557516759832794
test_02606,54.14815438869755
test_02607,11.40476842499859
test_02608,54.30052926833105
test_02609,35.85465897735737
test_02610,24.82500122138736
test_02611,20.346822735139078
test_02612,74.41212304860832
test_02613,13.755200288129155
test_02614,104.20911451582799
test_02615,12.876379799814737
test_02616,19.863395625488454
test_02617,76.94228295791295
test_02618,13.414671376738562
test_02619,21.986382042129833
test_02620,21.845976103125707
test_02621,33.1394637722273
test_02622,26.059815179010116
test_02623,52.74113164922572
test_02624,65.17120047630146
test_02625,18.91264778835403
test_02626,12.410934620971924
test_02627,88.92903737943793
test_02628,20.79611155847369
test_02629,14.045194830030027
test_02630,42.23972265093672
test_02631,18.263444121844863
test_02632,33.76161204735866
test_02633,18.860175532589654
test_02634,37.064702072860385
test_02635,18.257766594458065
test_02636,16.090229550761507
test_02637,42.856897681909004
test_02638,39.644088092030756
test_02639,14.660719340776996
test_02640,32.651979622410074
test_02641,36.52465668641874
test_02642,24.23199136435239
test_02643,16.802885035583785
test_02644,11.037069267212917
test_02645,23.838823236447563
test_02646,25.315462254428095
test_02647,44.120294364950624
test_02648,28.754561451890122
test_02649,47.97667067193618
test_02650,25.834279583639177
test_02651,29.06016776131069
test_02652,50.068244279383975
test_02653,37.462508860835655
test_02654,20.43793272766815
test_02655,26.514713345086598
test_02656,24.938294426311057
test_02657,17.137234940848696
test_02658,13.77097886411577
test_02659,13.660374381749488
test_02660,26.262898997978247
test_02661,19.002181785291235
test_02662,26.4059931874286
test_02663,68.30501594890667
test_02664,53.40884356115371
test_02665,39.592411734093844
test_02666,25.076755880878775
test_02667,21.789112790259335
test_02668,52.813306905278885
test_02669,44.79943997364259
test_02670,52.91311777216075
